job_id,job_title,company,location,sector,category,certainty
9a85335ce21b3bba,IT Specialist - Power Platforms,AtkinsRéalis,Saudi Arabia,Technology & IT,Software Developer,high
b06734f5ee945526,BID Estimator - Facilities Management,Big Fish Recruitment,Jeddah,Construction & Architecture,Bid Estimator,high
d343163d1c9f99d7,Senior Coordinator - Product Compliance - Riyadh,Chalhoub Group,Riyadh,Legal & Compliance,Product Compliance Specialist,high
dfb1dba91ccbaf87,"Senior Specialist, Organization Development",Al Ayuni Investment and Contracting Company,Riyadh,Human Resources & Recruitment,HR Specialist,high
6ddfae6b16099666,Cost Analyst II,Worley,Al Khobar,Finance & Accounting,Cost Analyst,high
970ab8d96124568c,CKSA - Finance and Accounting Specialist,Canon,Riyadh,Finance & Accounting,Financial Analyst,high
8d63c9d8b8e79060,Senior Quantity Surveyor/Senior Cost Manager (Saudi Nationals),AtkinsRéalis,Saudi Arabia,Construction & Architecture,Quantity Surveyor,high
8ea0eec75cc05ff3,Junior Host Performance Specialist,Gathern,Riyadh,Customer Success & Account Management,Customer Success Manager,medium
cce9b527a193f4d8,Engineering Data Analyst (Digital Twin) - KBR,Talent Pal,Al Khobar,Engineering,Engineering Data Analyst,high
963e2d3918c9aa36,Design Engineer - Midstream,NOV Inc.,Dammam,Engineering,Design Engineer,high
4a42ff447eacf1a3,Typhoon Ground Support Systems (GSS) Systems Administrator,BAE Systems,Ta'if,Technology & IT,Systems Administrator,high
803a9bfff4fca13f,Senior Product Specialist Jeddah,Ipsen Pharma (SAS),Jeddah,Healthcare & Medical,Medical Sales Representative,high
7f42cb29291ef8a8,Telecom Engineer (Offshore Project Management),Larsen & Toubro,Al Khobar,Engineering,Telecom Engineer,high
8762119f20061559,Data Analyst - Nice One,Talent Pal,Riyadh,Technology & IT,Data Analyst,high
ae9ccb6732d10793,Estimation engineer,Assaf Industry Company,Riyadh,Manufacturing & Production,Estimation Engineer,high
0bb5fa2f74b019c5,Saudi Arabia,Norconsult Telematics,Saudi Arabia,Consulting & Professional Services,Facility Management Consultant,high
37f00664d6b84b67,Planning and claims Engineer,Alkathiri Holding Company,Riyadh,Engineering,Project Manager,medium
fbec161a0a98ee40,Environmental Engineer,Bureau Veritas,Riyadh,Engineering,Environmental Engineer,high
38ef3c076773625d,HR Specialist,700Apps,Riyadh,Human Resources & Recruitment,HR Specialist,high
455515ac3336cd6f,Junior Consultant - Consumer Goods and Services,Infosys Consulting - Europe,Riyadh,Consulting & Professional Services,Consultant,high
32012a69667c6ebc,Financial Analyst,ALAQTAR,Riyadh,Finance & Accounting,Financial Analyst,high
c0114754cb48682e,Service Desk Specialist,Al-Falak,Yanbu,Technology & IT,IT Support Specialist,high
64312676d09ed485,Data Analyst,AlUla Club,Medina,Technology & IT,Data Analyst,high
664c1a7faa0d16af,Power BI Developer,deqode,Riyadh,Technology & IT,BI Developer,high
c5d642a6d2cd85f7,"Data Center Electrical Engineer (Field Engineering),...",Talent Pal,Riyadh,Engineering,Electrical Engineer,high
54cf2ddc0979706e,Learning and Development Senior Manager,PwC,Riyadh,Human Resources & Recruitment,Learning and Development Manager,high
3939e9f90bf15d5a,Cybersecurity Analyst - Jadeer,Talent Pal,Riyadh,Technology & IT,Cybersecurity Analyst,high
41e7d535656ea4de,"Regional Marketing, Engagement Manager Middle East and...",Talent Pal,Al Khobar,"Marketing, Advertising & PR",Customer Engagement Manager,high
1394feb221551378,Design Manager (Architecture),AtkinsRéalis,Saudi Arabia,Engineering,Design Manager,high
8e8de95a28d92b0f,Lead Testing and Commissioning Engineer,AtkinsRéalis,Saudi Arabia,Engineering,Commissioning Engineer,high
5447580e38aca435,"Engineer, Operation",SABIC - Saudi Basic Industries Corp.,Yanbu,Manufacturing & Production,Chemical Engineer,high
77c39b4db28c2364,Control Room Operator - Wind Plant,Air Products,Saudi Arabia,"Energy, Oil & Gas",Control Room Operator,high
42e47cc50a6183b5,Department Manager - Construction Management - Clusters,Hill International,Riyadh,Construction & Architecture,Project Manager,high
f809e549fe4e994c,Mechanical Engineer with +10 Experience - (Data Center project),MABcounsult,Riyadh,Engineering,Mechanical Engineer,high
9b20f763d399be18,Business Teacher - Al Hamra Campus - Required August 2025,British International School Riyadh (BISR),Riyadh,Education & Training,Teacher,high
f2eef6f2cc64d03f,Machine Learning (AI) Engineer,Unifonic,Riyadh,Technology & IT,Machine Learning Engineer,high
a0ee847d1f218792,"Cybersecurity Principal (West Arabia, Eastern Europe)",Mastercard,Riyadh,Technology & IT,Cybersecurity Analyst,high
f9db911154a460e4,"Regulatory Affairs Senior Manager Cell Therapy Program, Middle East Region",Gilead Sciences,Riyadh,Healthcare & Medical,Regulatory Affairs Manager,high
041574e8db25fc16,Associate Managing Consultant - Performance Analytics,"Mastercard, Inc.",Riyadh,Consulting & Professional Services,Performance Analytics Consultant,high
37eed6aaf52f34ff,Consultant- Energy & Environment,Frost & Sullivan,Riyadh,Consulting & Professional Services,Management Consultant,high
f16f7461fd376b97,"Senior Consultant - Enterprise Risk - Risk Consulting - Riyadh, KSA",EY,Riyadh,Legal & Compliance,Risk Consultant,high
af61aa6156ac45b5,Principal Data Scientist,Gateway,Riyadh,Technology & IT,Data Scientist,high
68cb0069675db7c8,Senior Revenue Operations Analyst,Mozn,Riyadh,Sales & Business Development,Revenue Operations Analyst,high
980ba8679d07439e,Lead Service Delivery Manager - SaaS in Financial Services,SimCorp A/S,Riyadh,Customer Success & Account Management,Service Delivery Manager,high
4689fd019f8b594c,"Consulting, Finance Transformation (Shared Services) - Senior Manager (Riyadh)",PwC,Riyadh,Consulting & Professional Services,Finance Consultant,high
f7ccb9183f049cfa,"Risk & Quality Senior Manager, Deals",PwC,Riyadh,Consulting & Professional Services,Risk Manager,high
bc50274813a03fa6,"Consulting, Finance Transformation (Transport & Logistics Sector) - Senior Manager (Riyadh)",PwC,Riyadh,Consulting & Professional Services,Finance Consultant,high
4be1b191cbe1506f,"Procurement & Logistic Specialist, Dammam",ABB,Dammam,"Logistics, Supply Chain & Procurement",Procurement & Logistic Specialist,high
86581fbbc46473a9,Technical Data Editor and Writer,Parsons,Riyadh,Technology & IT,Technical Writer,high
1eafc7ecbcceb686,Project Coordinator,Air Products,Jizan,Construction & Architecture,Project Coordinator,high
40bfc5a556fa425e,"Senior Engineer, Startup/O&M integration",DSV,Tabuk,"Energy, Oil & Gas",Engineer,high
24919987eb37ced5,Maintenance Engineer - Wind,Air Products,Saudi Arabia,"Energy, Oil & Gas",Maintenance Engineer,high
7e21b20fde5df92f,Data Analyst,Mott MacDonald,Saudi Arabia,Technology & IT,Data Analyst,high
cd5c9883853ff3e7,Area Sales Manager,Company: Bureau Veritas,Riyadh,Sales & Business Development,Area Sales Manager,high
a403a68cafd5216d,"Sales Operations Manager, Motorola MEA",Lenovo,Riyadh,Sales & Business Development,Sales Operations Manager,high
0d12115cf5ab5dca,BDM Pervasive Sensing,Emerson,Dhahran,Sales & Business Development,Business Development Manager,high
0790ed0c658efbe8,SENIOR SPECIFICATIONS ENGINEER/ SPECIFICATIONS EXPERT,Atkins,Riyadh,Engineering,Specifications Engineer,high
c018ca67963c55ac,Project Risk Engineer (Risk Management),Turner & Townsend,Riyadh,Engineering,Project Risk Engineer,high
4fc053166d2e8255,Clinical Engineer,Johns Hopkins Aramco Healthcare,Dhahran,Healthcare & Medical,Clinical Engineer,high
a4435c1b1d6aca1d,"Director, Technology and Business Enablement",Super Micro Computer,Riyadh,Technology & IT,Director of Technology Enablement,medium
31e44fa5d56cfdc4,Field Engineer IV - Liner Hangers/Completions,Weatherford,Al Khobar,"Energy, Oil & Gas",Field Engineer,high
7a805433a6cec3d2,"Engineer, Production Planning Polymer",SABIC - Saudi Basic Industries Corp.,Jubail,Manufacturing & Production,Production Planner,high
37fa5c0b5481aa14,Field Service Coordinator Trainee,Bühler,Riyadh,Manufacturing & Production,Field Service Coordinator,high
3f59db570339f70a,"Sr. Engineer, Operation",SABIC - Saudi Basic Industries Corp.,Jubail,Manufacturing & Production,Chemical Engineer,high
cd78658d55258b94,"Junior Accountant (m/f) - Head-Office, Riyadh",ILF Consulting Engineers Saudi Arabia,Riyadh,Finance & Accounting,Accountant,high
b07f71d2e64c837e,BIM Structural Engineer,AtkinsRéalis,Saudi Arabia,Engineering,BIM Structural Engineer,high
286724b03246d1b7,Senior Wet Utilities Engineer,AtkinsRéalis,Riyadh,Engineering,Wet Utilities Engineer,high
e8e9ab663459c30f,"Operation Manager, Renewable Power & RO Plants",Nomac,Saudi Arabia,"Energy, Oil & Gas",Operations Manager,high
066089f77ba5770b,"Assurance - Core Assurance Business Development & Reporting Senior Associate / Manager - KSA, Riyadh",PwC,Riyadh,Legal & Compliance,Compliance Officer,medium
a6a9efa42eede34a,Lead Systems Engineer - Jazan,Air Products,Jīzan,Technology & IT,Systems Administrator,high
f35c2400251ba36b,Software Sales Executive,iHorizons,Riyadh,Sales & Business Development,Sales Representative,high
06dd9ab301545b98,Document Controller,Otis,Jeddah,Administration & Office Support,Document Controller,high
537e5476fe3b3c17,"2025 Graduate Technical Sales Representative - KSA National, AWS",AWS EMEA SARL (Saudi Arabia Branch) - H11,Riyadh,Sales & Business Development,Sales Representative,high
30901194d2142cd6,Sr. Sales Executive / Sales Manager (IT Services - Oracle/SAP/Microsoft ERP),EMP GoWin,Mecca,Sales & Business Development,Sales Manager,high
d198dcf604b68ede,Sales Solutions Architect- Riyadh,HERE Technologies,Jeddah,Sales & Business Development,Pre-Sales Consultant,high
b6523ce9c35c7149,Research Executive,KANTAR,Riyadh,"Marketing, Advertising & PR",Market Researcher,high
b17a1515583a9679,Field Service Engineer - KSA,Smiths Detection,Riyadh,Engineering,Field Service Engineer,high
e3db1431904186b7,Tamheer Program - Talent Acquisition Trainee,GE HEALTHCARE,Riyadh,Human Resources & Recruitment,Talent Acquisition Specialist,high
2e4181599269e960,PCS Modality Leader - Maternal Infant Care MESA,GE HEALTHCARE,Riyadh,Healthcare & Medical,Sales Representative,medium
4ec3e75c86e76341,Directional Drilling Consultants,Visuna,Saudi Arabia,"Energy, Oil & Gas",Directional Driller,high
78877fda5600b292,Electronic Equipment Calibration Technician- KSA,Raytheon,Jeddah,Engineering,Calibration Technician,high
7e7155cd0008be9a,Service Engineer,Yokogawa,Yanbu,Engineering,Service Engineer,high
4ee88fcbd81a54ba,Talent Acquisition Specialist,Surbana Jurong Private Limited,Riyadh,Human Resources & Recruitment,Talent Acquisition Specialist,high
5159c1d275d889fc,"Principal Account Manager, Oil and Gas, AWS Public Sector",AWS EMEA SARL (Saudi Arabia Branch),Riyadh,Sales & Business Development,Account Manager,high
a97599c045a7e1ed,Senior Manager - Finance Technology (CORS300),Qiddiya Investment Company,Riyadh,Finance & Accounting,Financial Analyst,medium
735199f3b8cc9324,Presales Architect,Hewlett Packard Enterprise,Riyadh,Technology & IT,Presales Architect,high
b376ccdfa7453ade,Assistant Manager - Customer & Growth - Business Consulting - KSA,EY,Riyadh,Consulting & Professional Services,Business Consultant,high
0dfd0e536b0b8096,Continuous Improvement Manager,PepsiCo,Riyadh,Manufacturing & Production,Continuous Improvement Manager,high
7c26867d5e745053,Senior Manager - Technical Program Management (COR - 614),Qiddiya Investment Company,Riyadh,Engineering,Program Manager,high
7bb6e3de4e9a5247,Solutions Engineer - Public Sector - Riyadh KSA,Cisco Systems,Riyadh,Technology & IT,Solutions Engineer,high
8a328ed760ed0ba8,IT COMPUTING INFRASTRUCTURE ADMINISTRATOR - IT asset management,Johns Hopkins Aramco Healthcare,Dhahran,Technology & IT,IT Support Specialist,medium
e9a62c241f188984,Senior Specialist - Technology Procurement (COR 930),Qiddiya Investment Company,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Officer,high
0c5d20601f908fc2,Senior Specialist - General ledger (COR307),Qiddiya Investment Company,Riyadh,Finance & Accounting,Accountant,high
a9898ac68c7be79c,RES219 - Senior Specialist - Commercial,Qiddiya Investment Company,Riyadh,Sales & Business Development,Commercial Specialist,high
156d976c59e06bd8,Reporting Specialist,Bechtel,Riyadh,Construction & Architecture,Project Manager,medium
f1385abc6fd6ad73,Supply chain coordinator (Fresh Saudi Graduate),Intelligent iOud Co.,Riyadh,"Logistics, Supply Chain & Procurement",Supply Chain Coordinator,high
24b4821823e24e20,AutoCAD / Reports Supervisor,OES Asset Integrity Management,Dammam,Engineering,CAD Technician,medium
53fdc109082cee36,credit controller,DHL,Al Khobar,Finance & Accounting,Credit Controller,high
b44f0ca1dc2a7ef8,SAP Analytics Cloud -IT Technical Specialist,Black Pearl,Dammam,Technology & IT,IT Technical Specialist,high
eb427df2ca872bf5,Architect (Neom Site-Based),AtkinsRéalis,Saudi Arabia,Construction & Architecture,Architect,high
7c405659aa41ca50,AI Engineer - Jadeer,Talent Pal,Riyadh,Technology & IT,AI Engineer,high
7b8b0f5ae9d129e0,Senior Big Data Engineer,Master-Works,Riyadh,Technology & IT,Big Data Engineer,high
cb751cdf0e242c59,Client Success Consultant,Visa,Riyadh,Customer Success & Account Management,Client Success Manager,high
4e3ca5ccbbc79d18,"Service Segment Manager, Al-Khobar",ABB,Al Khobar,Sales & Business Development,Account Manager,high
e967fab0b745663a,Director of Public Relations and Communications,Four Seasons,Saudi Arabia,Media & Communications,Public Relations Officer,high
4998ac80dc6f4e3f,Procurement/Supply chain and logistics manager,AtkinsRéalis,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Manager,high
b31f30de91b7f5f0,Operations Manager - Fishing and Re-entry,Weatherford,Al Khobar,Manufacturing & Production,Operations Manager,high
626a0140a6f21e40,Senior Integration and Middleware Engineer,CodeNinja,Riyadh,Technology & IT,Middleware Engineer,high
88198be0847cd381,FP&A Analyst (Retail),QRight Solutions,Riyadh,Finance & Accounting,Financial Analyst,high
5ef5f07d1073a5f8,Medical Data Analysis & Reporting,Bupa Arabia,Jeddah,Healthcare & Medical,Medical Data Analyst,high
2cb023864eb4d9a7,Management Consulting Analyst,Accenture,Riyadh,Consulting & Professional Services,Management Consultant,high
d6326129019fc1dc,SENIOR COST ENGINEER - Project,Parsons,Riyadh,Engineering,Cost Engineer,high
f38ff80bb687c0a9,Software Sales Director - KSA (Software),Advansys,Riyadh,Sales & Business Development,Sales Director,high
f8ab34b41deb41ff,"Field Clinical Specialist, TMTT",Edwards Lifesciences,Riyadh,Healthcare & Medical,Clinical Educator,high
1ab0e631e21286db,"Group Digital Marketing Assistant Manager (Fairmont, Raffles)",Sofitel Noosa Pacific Resort,Mecca,"Marketing, Advertising & PR",Digital Marketing Manager,high
4960d3401efa1d03,Graphic & Reporting Associate (Saudi National),Parsons,Riyadh,Technology & IT,Reporting Analyst,medium
01c0ae6cb4d6892a,Senior Electrical Engineer,Parsons,Riyadh,Engineering,Electrical Engineer,high
ca116d4da5c42aaa,"Technical Operations Manager, Third-Party Data Centers",Google,Dammam,Technology & IT,Technical Operations Manager,high
310f6e8970f18b69,Solutions Architect,Westlakes Recruit,Riyadh,Technology & IT,Solutions Architect,high
c3846310e88c9b0e,Account Executive Expert - Public Sector KSA,SAP,Riyadh,Sales & Business Development,Account Executive,high
36c05a563d8161b2,Sales Manager,Copeland,Dammam,Sales & Business Development,Sales Manager,high
5669efe808617ede,Principal - Life Sciences Consulting,IQVIA,Riyadh,Consulting & Professional Services,Management Consultant,high
9b67dfb35a10315b,Product Manager Acute,BAXTER,Riyadh,Healthcare & Medical,Product Manager,high
5fd61996fdd81d73,Senior Loss Prevention Engineer,Penspen,Al Khafjī,Engineering,Loss Prevention Engineer,high
9a0b93a8872ce270,IT Internship,Nahdi,Saudi Arabia,Technology & IT,IT Intern,high
ae132233f25f05fd,Project Procurement Lead,Emerson,Saudi Arabia,"Logistics, Supply Chain & Procurement",Procurement Lead,high
5cede280933670bb,Data Center Logistics Technician,Microsoft,Dammam,"Logistics, Supply Chain & Procurement",Logistics Coordinator,high
0feb0c2a1dfda769,Consultant – Building Services Engineering,AtkinsRéalis,Tabuk,Engineering,Building Services Engineer,high
9618894b857e0cde,People Operations Specialist - East Region,Kone,Riyadh,Human Resources & Recruitment,HR Specialist,high
db01e9bfaff09034,"Sales and Application specialist - Jazan, Southern Region (Point of Care)",Beckman Coulter Diagnostics,Riyadh,Healthcare & Medical,Sales Representative,high
00534ed5ae6e3f73,Environmental Manager,AtkinsRéalis,Riyadh,Agriculture & Environment,Environmental Manager,high
c55fcbe2377741c1,Project Manager- Mixed Use,AtkinsRéalis,Tabuk,Engineering,Project Manager,high
e075488d370ce070,Senior Consultant - FAAS - Finance Transformation - Riyadh,EY,Riyadh,Finance & Accounting,Financial Advisor,high
f1edb1bb30edcfcf,Facilities Manager,,Riyadh,Skilled Trades & Maintenance,Facilities Manager,high
99ed0e923ebf0351,Content and Design Specialist - Strategy and Transactions - Riyadh,EY,Riyadh,"Creative, Design & Arts",Graphic Designer,high
d3c8c2e2cb286316,Security Delivery Specialist,Accenture,Riyadh,Security & Safety,Cybersecurity Analyst,high
40dd29059cb9cd0b,Cybersecurity Account Executive - KSA,Cisco Systems,Riyadh,Sales & Business Development,Account Executive,high
4769bbf48727ff62,Senior Commercial Manager,Mace,Riyadh,Consulting & Professional Services,Project Manager,high
aef680813fdfe7ce,Process Specialist,Parsons,Riyadh,Manufacturing & Production,Process Specialist,high
847253252b5673d0,Glassdoor,Mott MacDonald,Riyadh,Construction & Architecture,Project Manager,medium
008319e6f54d1871,Senior Strategic Sales Representative - Data Center Vertical,Honeywell,Riyadh,Sales & Business Development,Sales Representative,high
f97fadfed7b8202e,Senior School Exams Officer (Local Hire) - Al Waha Campus - Required August 2025,British International School Riyadh (BISR),Riyadh,Education & Training,Exams Officer,high
aa408152662627ca,Warehouse Specialist,DHL,Riyadh,"Logistics, Supply Chain & Procurement",Warehouse Specialist,high
69b6d71a60e95dc0,Senior Structural Engineer (Steel),AtkinsRéalis,Saudi Arabia,Engineering,Structural Engineer,high
0ebfabb12025a58d,BIM Coordinator (Architectural),Black Pearl,Riyadh,Construction & Architecture,BIM Coordinator,high
90fd9f8d673005a1,Architecture Manager/Director (Remote Assignment),AtkinsRéalis,Saudi Arabia,Construction & Architecture,Architecture Manager,high
673209776a68c618,Corporate Tendering Manager - Civil Construction,SAS Global Consultants,Dammam,Construction & Architecture,Tendering Manager,high
199688d17b2062ac,Data Architect - Design Office,Giza Systems,Riyadh,Technology & IT,Solution Architect,high
bd821480b74054a8,Lab Technologist - Senior Associate,PwC,Riyadh,Technology & IT,IT Consultant,medium
e32073bbbcc00faf,Urban Planner (Saudi National),Parsons,Riyadh,Agriculture & Environment,Urban Planner,high
c7f75c1cab5fcf8d,Junior Well Log Analyst,TGT Oil,Saudi Arabia,"Energy, Oil & Gas",Well Log Analyst,high
95ea4637ef5b295a,"Senior Civil - Utilities Engineer, Ras Al-Khair",Bechtel,Ras Al-Khair,Engineering,Civil Engineer,high
a78992f90bb185d5,Design Engineer (Oil & Gas Industry),Jadeer,Riyadh,Engineering,Design Engineer,high
418d0f88aed5ab15,EDW Support Engineer,Wipro,Riyadh,Technology & IT,Data Engineer,high
216a064d8e840d07,Business Development Manager - LCS,Lummus Technology,Dammam,Sales & Business Development,Business Development Manager,high
c5ef15c41f10734b,Senior Project Manager (Neom Site),AtkinsRéalis,Saudi Arabia,Engineering,Project Manager,high
af25da9f3a226bf0,Accountant (Heavy Equipment Rental),Perfect Vision,Dammam,Finance & Accounting,Accountant,high
79363c2bc6b96214,Senior Field Applications Scientist,Illumina,Saudi Arabia,Science & Research,Field Applications Scientist,high
9d879f72aa86d54b,Melting Shop Supervisor Induction Furnace - KSA,Hudson Manpower,Ras Al-Khair,Manufacturing & Production,Supervisor,high
38d3013d47a87071,Technical Support Specialist,Baker Hughes,Dhahran,Technology & IT,IT Support Specialist,high
2ce336beb5b81372,Pre Sales Engineer- ICT,FAMA Technologies,Riyadh,Technology & IT,PreSales Engineer,high
2a9fddb00d9f6f74,Pega Internship Programme (Only Saudi Nationals ),InnovationTeam,Riyadh,Technology & IT,Pega Developer,high
1f80833ba1343363,Procurement Lead | Saudi Arabia,Rawaj - Human Capital Management,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Manager,high
6b4b3b18b256220f,"Lead Specialist, Authorization & Quality Management I",Ma’aden,Riyadh,Engineering,Project Manager,high
7da9da676bc3a86c,Senior financial analyst,we serve.me,Riyadh,Finance & Accounting,Financial Analyst,high
24f24612aa6f7993,"Safety, Health & Environment - Unilever Leadership Internship Programme - (Jeddah Factory)",Unilever,Jeddah,Other,Safety Officer,high
27f46baa42a7f5fd,Order Engineer,Emerson,Jubail,Manufacturing & Production,Order Engineer,high
8ebf0dd6de5e30e2,Data Analyst,Brains Valley,Riyadh,Technology & IT,Data Analyst,high
1181e02ca8d9081d,Electrical Engineer with +10 Experience - (Data Center project),MABcounsult,Riyadh,Technology & IT,Electrical Engineer,high
def16b7a02d7321b,Real Worl Evidence (RWE) Project Manager- KSA (Saudi nationals only),Lilly,Riyadh,Healthcare & Medical,Project Manager,high
535fd948ca721ee8,Data Center Logistics Specialist (Saudi/GCC National),Data Services Saudi Arabia Limited - H12,Riyadh,"Logistics, Supply Chain & Procurement",Logistics Specialist,high
750d006d22f1d482,Mechanical Engineer - Rabigh RPC,Nomac,Rābigh,Engineering,Mechanical Engineer,high
35fa851767b555f2,Principal Urban Designer,AtkinsRéalis,Riyadh,Construction & Architecture,Urban Designer,high
5cfdcfb30587c278,Senior Telecommunications Engineer,Worley,Al Khobar,Engineering,Telecommunications Engineer,high
a1331994fa31f7a8,Quality Assurance Manager - مدير ضمان الجودة,Alshehili Company,Riyadh,Manufacturing & Production,Quality Assurance Manager,high
758945d5f5aabb7d,Manager/Senior Manager- Technology Consulting - SAP HCM Lead - Riyadh - KSA,EY,Riyadh,Technology & IT,Consultant,medium
ca8ebb26bad01567,Senior Executive - Talent Transformation Management,Publicis Groupe Holdings B.V,Riyadh,Human Resources & Recruitment,HR Specialist,high
3d4a1b65b64a2b82,Ru’aa Program: Partner Development Management Internship Opportunities,Microsoft,Riyadh,Sales & Business Development,Partner Development Manager,high
28e55fdca89855e1,"Anlyst, Supply Chain Mgmt",Raytheon,Riyadh,"Logistics, Supply Chain & Procurement",Supply Chain Analyst,high
8b4f4c76d429584d,CKSA-Project Executive (Saudi Only),Canon,Riyadh,Other,Project Manager,high
1a6ae18d904fbfdd,Investment Analyst,ALAQTAR,Riyadh,Finance & Accounting,Investment Analyst,high
ced01d8481929dbd,Sr. Data Analyst,Master-Works,Al Khobar,Technology & IT,Data Analyst,high
aa74b4fc7fdaf608,Scheduling and Analytics Specialist,Al-Falak,Saudi Arabia,"Logistics, Supply Chain & Procurement",Project Manager,medium
2ef12dd1339f1899,Senior Consultant/Assistant Manager - Forensic and Integrity Services - Riyadh,EY,Riyadh,Legal & Compliance,Consultant,high
4f2db340c65a45a5,Sales Support Engineer ( Sales Co-ordinator),Safe Line Electrical & Mechanical LLC,Riyadh,Sales & Business Development,Sales Representative,high
ab3f6e36db5587b6,Edge Computing and IoT Integration Engineer,Vision Valley,Riyadh,Technology & IT,IoT Integration Engineer,high
d310ac4779e3efef,Regional Sales Manager,BI SA,Riyadh,Sales & Business Development,Regional Sales Manager,high
4ef36439a8bed656,"Associate Staff Engineer, Java",Nagarro,Riyadh,Technology & IT,Software Engineer,high
4bc238fa92530f07,IDB3473 - Young Professionals Program - 2025 Intake,,Jeddah,Finance & Accounting,Financial Analyst,medium
35b2b000fe44f3cf,"Technical Account Manager - Riyadh, Saudi Arabia","Red Hat, Inc.",Riyadh,Customer Success & Account Management,Technical Account Manager,high
e64ce4eb255c56b8,Public Relations Consultant,aramcoservices,Saudi Arabia,"Marketing, Advertising & PR",Public Relations Consultant,high
23c2af33a65cb553,Head of FM Consultancy,AtkinsRéalis,Riyadh,Engineering,Consultant,high
b465d0dd0264b455,Senior Design Manager,AtkinsRéalis,Tabuk,Engineering,Design Manager,high
6980593d161ed5cc,Design Manager-Neighborhoods,AtkinsRéalis,Riyadh,Engineering,Design Manager,high
1e59f8005b547c3a,Accelerated Sales Eng. Senior Specialist,SAP,Riyadh,Sales & Business Development,Sales Representative,high
7ea406e9d7e949d5,Filed Sales Specialist - Saudi Arabia,Stanley Black & Decker,Riyadh,Sales & Business Development,Sales Representative,high
5b9013c72d92313c,Sales Representative,Al-Ghazzawi Group of Companies,Jeddah,Sales & Business Development,Sales Representative,high
4095203230a74cb2,Admin/Receptionist,Massaed Installation of Elevators & Escalators,Riyadh,Administration & Office Support,Administrative Assistant,high
0141b9a3f21f3524,Cluster Director of Communications,Rosewood Hotel Group,Saudi Arabia,"Marketing, Advertising & PR",Communications Director,high
60c37a7ba510164f,Project Controls and Reporting - Engineer,JASARA PMC,Riyadh,Engineering,Project Controls Engineer,high
3cd9011be25ac8e2,Back Up Engineer,DS DeepSource GmbH,Riyadh,Technology & IT,Backup Engineer,high
6098680f190c8979,Communication Manager,Leo Burnett,Riyadh,"Marketing, Advertising & PR",Communications Manager,high
edeb4d27658ccb98,Proposals Senior Associate - KSA,PwC,Riyadh,Consulting & Professional Services,Business Development Manager,medium
99da7977b7847609,Quality Assurance Representative (QAR) MH-60 Helicopter,Amentum,Jubail,Engineering,Quality Assurance Representative,high
81baf808089f0787,Technical Control Specialist,General Dynamics Information Technology,Saudi Arabia,Technology & IT,IT Support Specialist,high
2f55ded219362030,Senior Sales Engineer,Otis,Medina,Sales & Business Development,Sales Engineer,high
0de117c896eaef99,"Assurance - Core Assurance Business Development & Reporting Senior Associate - KSA, Riyadh",PwC,Riyadh,Consulting & Professional Services,Business Development Manager,high
fad7878ad1c62b19,Technology Consulting New Associate,Accenture,Riyadh,Technology & IT,Data Engineer,medium
ce64cdb012bebac6,IT Manager,,Riyadh,Technology & IT,IT Manager,high
3de72aa56f789eed,DAQ Consultants,Visuna,Saudi Arabia,"Energy, Oil & Gas",DAQ Consultant,high
a45a620e02655c26,E&I Designer - Draftsman - Oil and Gas,Expert Consultants,Dammam,"Energy, Oil & Gas",E&I Designer,high
dfd613ef8bda71e1,RES219 - Senior Specialist - Commercial,Qiddiya Investment Company,Riyadh,Sales & Business Development,Commercial Specialist,high
6c73bfce54f9d392,Organizational Development Director,QS Quest Global Markets Ltd.,Riyadh,Human Resources & Recruitment,Organizational Development Director,high
b5caeac3afa313f2,Marketing Specialist,National Parcel Stations Network Co.,Riyadh,"Marketing, Advertising & PR",Marketing Specialist,high
334a5138e1165b3b,Saudi Identity and Access management - Cybersecurity Specialist,CCDS,Riyadh,Technology & IT,Cybersecurity Specialist,high
f890f6243de58371,Senior Planning & Performance Analyst,Eram Talent,Dhahran,Finance & Accounting,Financial Analyst,high
95a5049a15c942fb,Human Resources Operation Specialist,Binshehab Co,Riyadh,Human Resources & Recruitment,HR Specialist,high
9dc3842a41f19dcc,Lead Scientist,Smart Resourcing International (SRI),Riyadh,Science & Research,Research Scientist,high
625c89b25b3ec628,Credit Analyst,Professional Recruitment,Riyadh,Finance & Accounting,Credit Analyst,high
45952796d5af72d0,BIM Engineer - Design,JASARA PMC,Jeddah,Engineering,BIM Engineer,high
c64626dd05203449,IT Application Engineer,Pentabell,Dammam,Technology & IT,Software Engineer,high
5a9a718c8a7b991c,ELV Engineer,Objectives Recruitment,Jeddah,Engineering,Electrical Engineer,high
eaf2bb4ef91e67f5,Corrosion Engineer,Friendship And Cooperation Sdn Bhd,Dammam,Engineering,Corrosion Engineer,high
56e7236d4b9a1465,Quality Engineer (Saudi National),Parsons,Mecca,Engineering,Quality Engineer,high
8a49c1b5b83e409f,Software Engineer - Backend,FlyAkeed,Riyadh,Technology & IT,Backend Developer,high
7861a13ac3304068,"Manager, Data and Analytics (Compliance) CDU623",Qiddiya Investment Company,Riyadh,Legal & Compliance,Compliance Officer,high
