job_id,job_title,final_category
850dd46a271db3a8,Director of Sales ( government ),Sales Director
91ea88be14033b27,Guardium Engineer,Guardium Engineer
639de1f343fd2c71,Computer Engineer,Computer Engineer
5ac6d4dff230bca5,Advanced Application Engineer-APC-Dhahran-GCC/Saudi National Only,Process Optimization Engineer
b983009844413ed7,Application Architect,Application Architect
ba8e1b73454bba41,Pre-Sales Engineer - IT managed services.,Pre-Sales Engineer
f32d93205f50ba80,Personal Data Protection Consultant,Data Protection Consultant
cac7d6ba391b0f12,Sr Patient Financial Services Analyst,Financial Analyst
c5d6b9bdd241e199,Senior Eagle Performance Analyst,Performance Analyst
9bca9d69418e3336,Sales Executive,Sales Executive
a465cad405830a2a,Business Analyst,Investment Analyst
4d3e102c1e87e7e1,Data Quality Assurance Specialist,Data Quality Assurance Specialist
a279518bc2b9a710,Controls and Reporting Analyst,Controls and Reporting Analyst
64f4f6a29e949b33,Planning Engineer,Planning Engineer
948b80576f387ee9,Safety Statistics Analyst - KSA,Safety Statistics Analyst
4d7cfe7a6426dccb,Senior ELV Engineer,ELV Engineer
d890eabf15c7123c,System Integration Tester (SIT) - Banking Domain,System Integration Tester
fac73ad869df7524,Business Development Sr. Engineer,Business Development Manager
55623575d5ec4b4e,Planning Engineer,Planning Engineer
1165ad3de9ba270d,Project Controls and Reporting - Engineer,Project Controls Engineer
2718a8395f540c1e,Cloud Data Engineer,Cloud Data Engineer
32670af7d0d139d0,Clinical Demand Specialist,Clinical Sales Representative
51fe8c1ebafab131,Social Media Executive,Social Media Manager
7946bdfaba0b5dea,Corporate Performance Manager,Corporate Performance Manager
3492bd8357bc6de5,"Associate Director, Saudi Arabia - Client Coverage (S&P Dow Jones Indices)",Sales Representative
cd31f399feef131b,Senior PR & Marketing Advisor,PR & Marketing Advisor
036246a15b0ecd11,KYC/Background Screening Analyst,Investigative Analyst
60bd6d1b8b2883db,"Senior Partner Solutions Architect - Global Strategic Partners, SA, EMEA Global Strategic Partners",Partner Solutions Architect
0f9e5a99e272a23a,"Product Manager, HPE - Logicom Distribution - Riyadh, Saudi Arabia - 5-10 years experience",PreSales Consultant
5940e58494598b25,Sales Administrator,Sales Administrator
fccfe76f80a7d579,Quality Compliance Specialist,Quality Compliance Specialist
399d78a68eb9f27f,SAP Master Data Specialist,SAP PM Specialist
824ed9ff9eeb2cfb,QA/QC Engineer / Quality & OpEx Specialist,QA/QC Engineer
7b18e78f3dd4c012,Control & Instrumentation Engineer,Control & Instrumentation Engineer
6066d1f1eb78a33d,Accounting Analyst,Accounting Analyst
9a8041d8df9b1b2e,Business Development Specialist,Business Development Specialist
c13b92432363beff,"2025 AWS Commercial Sales Internship- KSA National, AWS",Sales Intern
4ee9d032b92ddc6e,Data Protection Specialist,Information Security Analyst
f8a5e282b620ed7f,Senior Database Developer and Administrator,Database Developer and Administrator
4c2d7795d62cc606,Cased Hole Log Analyst,Log Analyst
e7063a4ccac3fd59,Planning & Performance Analyst (Oil & Gas),Planning and Performance Analyst
dcbab4acb4754fc5,Advanced Process Control Engineer - Jazan,Process Engineer
e66e715f82eb8501,Faculty Position in Biology by Design (Biotech Metabolic Engineering) and Engineering Biology,University Lecturer
a0b9c6c6f9ea8e74,Wireline Field Engineer,Wireline Field Engineer
7aea78ec5da456ee,Directional Driller,Directional Driller
42517d7891fbc90d,Reliability and Maintenance System Engineer (Open),Maintenance Systems Engineer
2169243ed7f7ae8a,"Enterprise Account Manager, Defense Sector, KSA",Enterprise Account Manager
478322aea837174e,Materials Lab. Supervisor,Quality Inspector
88e8235ca53ebeae,Senior Consultant Coverage Engineer - Applied - Saudi Only,Consultant Engineer
ed50cd4d9048c41e,"Network Technician , Infrastructure Delivery",Network Technician
8abebe518d845763,Project Administrator,Project Administrator
63a12ba4bc0078d8,Director - Sales Engineering,Sales Engineering Manager
48a5c387b153c5cb,Senior Planner,Project Planner
08f8311b84947546,Senior Energy Engineer,Energy Engineer
acd18bc59688509a,Systems Engineer L3 - Managed Services,Systems Engineer
327a22ef0c972abd,Backup Engineer (Data Protection Engineer),Backup Engineer
d259e36f9c8fe9a9,Server Administrator / Infrastructure Engineer,Systems Administrator
c0a44bf85987a3c7,Land Surveyor,Land Surveyor
089c591e78358630,Master Planning and Reporting Engineer,Master Planning Engineer
265a774f2992570b,Project Costing Specialist,ERP System Administrator
f35e70f7783af686,Director of Common Assets/ Project Director- 3D Building Systems(PMC/PMO/IDC) in Tabuk,Project Director
2493f7882b5791a0,Quality Compliance Specialist,Quality Compliance Specialist
f616e09b6512fbea,Low Current Inspector (Utility),Inspector
dd993d67fe304dbf,Principal Professional Services Consultant - Riyadh office,Professional Services Consultant
f10349aeacde2752,Technical lead - IDQ - Saudi.,Technical Lead
82bbf0e85d05d699,Finance Business Analyst,Financial Analyst
b49d4ff82c9bcc99,Odoo Developer,Odoo Developer
71a29264e8d1eda0,Jr. Oracle MDM Developer,Oracle MDM Developer
14cc3af3034667dd,PSA & PMS Engineer (Gas & Power Plant for Refinery) in KSA,Process Engineer
f861f92c7ca031ae,Architecture Studio Manager,Architecture Studio Manager
b09837b27d10ad2d,"Manager, Transport Engineer",Transport Engineering Manager
fdbe9766e733df56,GEOTECHNICAL DRILLERS,Drill Operator
2b98ff7655f61cee,"Early Career Trainee, Service Delivery",Vendor Management Specialist
f228a567ccef175e,Tactical Data Link Engineer,Tactical Data Link Engineer
a51e317c753d3911,Human Resources Department Manager,HR Manager
cdbdf0eeba8a7b14,Senior Finance Analyst (Riyadh),Finance Analyst
91d107dc75ab0738,"Manager, Digital, Data and AI, FAAS, Riyadh","Manager, Data and AI"
8f325451e0a24df8,Finance Team Leader - PSC,Finance Manager
bfdd8904b5d63a01,GROWTH EXECUTIVE,Growth Executive
b80a11a2630487d9,Head of Sales (Central & Eastern),Head of Sales
31756dfdc13bcdac,Assistant Manager - Research and Business Intelligence COR413,Business Intelligence Analyst
6ad096d7617fca54,Assurance - External Audit Senior Associate - Al Khobar (Saudi Arabia),Auditor
ce7c258940786312,POSTDOCTORAL FELLOWSHIP IN WATER DESALINATION AND MACHINE LEARNING,Research Scientist
bc9fb4400dc96325,Intern - Maintenance,Maintenance Intern
eabeaebf2d35ddfd,Consulting - Technology - Cloud Architecture - Manager - Riyadh,Cloud Architect
92fc652475584268,Consulting - Healthcare Industries - Senior Manager (Riyadh),Healthcare Consultant
43cf255ac0f4011b,"Senior Cloud Operations Architect, KSA, MENAT",Cloud Architect
7472e825d14deb1e,"Data Centre Engineering Facility Manager, DCC Communities",Data Center Manager
7650eaf79436ed77,"RME Planner, Reliability Maintenance Engineering",Reliability Engineer
3be326f637f7371a,Logistics System – Solution Implementation,Implementation Engineer
75e2836877c36af7,Cloud Data Engineer,Cloud Data Engineer
8c387a87b00cb83c,"SAP EWM Senior - Onsite (Riyadh, KSA) (Remote)",SAP EWM Specialist
9dcd1a905f3806b1,COOP Internship Program,Material Engineer
083b6a1661dc65bf,"Sr Business Development Specialist, Riyadh",Business Development Manager
8e26adc3f66c54ce,Tax and Legal Services - Tax - ITS (Private Wealth and Family Office) - Senior Associate - Riyadh,Tax Accountant
42846a990aa19c66,Local Content Senior Associate,ICV Specialist
435a6e15d67bb7de,Senior Land Survey Engineer,Survey Engineer
9a0aef51825f6843,Office Administrator (f/m/x),Office Administrator
bdaecc39fc168713,Data Management\ BI Consultant,Data Management Consultant
a1c6b2e5a4569a69,Technology Senior Manager,IT Manager
9708d7101233d819,Aconex Consultant,Oracle Aconex Consultant
af6770290361246b,Senior System Engineer,System Engineer
163f5add4f800d63,Senior Consultant - Technology Consulting - AI and Data - Riyadh - KSA,Consultant - Data Management & Analytics Strategy
40a78b598b050e1b,Specialist – Acoustics,Acoustics Specialist
34f332fe24da460d,Senior Manager BMS,Building Management Systems Engineer
388c243739c8d30d,Site Protection Engineer,Electrical Engineer
37429859773eaae4,Application Engineer - Cementation Products,Applications Engineer
897aaf596c0fd940,Master Data Management Lead,Master Data Manager
8d3e31b5118db41f,Sr. Business Analyst / Data Steward,Data Steward
26ec384ef56d65d4,Account Director,Account Director
944777f89511f153,Junior Analyst - Data & Reporting (KSA National),Data Analyst
2edcae0c6f3dcdd5,Sr Manager/ Associate Director - Digital Delivery BIM - MBS Stadium - SPA 210,BIM Manager
5293924caaafdfcf,Bab Rizk Jameel - V. Fair (2024) باب رزق جميل,Multi-role Professional
1100d9f1713f1a2d,Analyst - Real Estate,Real Estate Investment Analyst
8a3fb5c1b4e12888,Security Operations Center L-2,Security Analyst
7e5e588c70ae65a0,Forensics - Managed Services - Alert Clearance Analyst - Deals,Forensic Analyst
f7b660428dd25d3d,Data Steward,Data Steward
e29c9fdadc01dea7,AI Business Analyst - Arabic Speaker,AI Business Analyst
030c77e8983c9eb6,"Technical Infrastructure Program Manager, Infra - DCPD",Technical Program Manager
22ed2d34b162bf44,Surveyors Technicians | Construction,Surveyor Technician
cd0c526f36c71b99,People Movement Consultant (f/m/d),Transportation Engineer
c410a294788141f3,Sales Account Director - Optical Telecoms & Networks,Sales Director
64ccd6edaef5ea72,Senior Marketing Analytics Manager,Marketing Analytics Manager
cc9652f8ce7bb414,Risk Assurance - GRC (Education Sector) - Senior Manager - Riyadh,Audit Manager
eada5c41cb57a7ea,Associate Lead - Applications Admin (AA3),IT Service Manager
2d20f979e15de92e,Senior Manager,Marketing Manager
0d33142cabc11ef4,"Field Service and Applications Specialist - Molecular Diagnostics (Abha, Southern Region)",Technical Specialist
a1a73c10de90be12,AI Research Scientist,AI Research Scientist
041dcfb724c4e28f,Performance Monitoring & Reporting Engineer,Performance Monitoring & Reporting Engineer
68e84ad26a2ee2a7,"Senior Manager / Director- Enterprise Risk - Risk Consulting - Riyadh, KSA (Competency))",Risk Manager
366df537caf44ff3,SAS Developer,SAS Developer
5a65a46c39aa7c5c,IT System Administrator,Systems Administrator
cdb2b1a82417418c,Headway Intern 2024,Engineering Intern
18197b9a2bf666fe,AWS Sales Internship- KSA National,Sales Intern
116c011b3cfcaa04,Senior Data Loss Prevention Engineer,Data Loss Prevention Engineer
8522e6a8db992bd0,Specialist Training & Development,Training Specialist
d7008d785774b58b,Lead Treatment Specialist (Water/Wastewater),Water Wastewater Engineer
c6cd51873a8e3653,Senior Surveyor (Saudi National),Site Engineer
c4b3679a67fa141e,Database management Specialist,Data Scientist
c606d0e9bd67b453,Traffic Safety Engineer,Traffic Engineer
c413cb6da3b46ef7,Structure Technician,Structural Engineer
3145a3e47d87dd44,Senior Manager - Enterprise Risk - Risk Consulting - (GPS) - Saudi Arabia,Risk Manager
7063994ed3a22318,Engineer | Sustainability,Sustainability Engineer
92e4fb48b48a07fe,Sales Engineering Manager - Saudi Arabia,Sales Engineering Manager
5d3136f607dc70fe,IT BUSINESS APPLICATIONS ANALYST.,IT Business Applications Analyst
1c183d6370d20e8c,"Engineer, Process",Process Engineer
b629d090b4f171ec,Senior Civil/Architectural Engineer,Architectural Engineer
e215872cf177d138,Account Executive (Super iPaaS),Account Executive
b12d3076479306ac,Dredging Surveyor - Offshore (UAE),Dredging Surveyor
3e3e2abb2c3e3427,Infrastructure Operations Engineer,Infrastructure Operations Engineer
ce901396d03f9252,Technical Engineer,Commodity Technical Expert
8bae0e2f5a8aa8a5,Senior Backend Engineer,Backend Engineer
b68b857a9a836e2c,IFS Technical Architect,Technical Architect
1978b825639b9f84,Technical Engineer (L3),Technical Engineer
5d648add99a0308c,Hydrographic Surveyor III,Hydrographic Surveyor
272c7c684e7cb2d7,Risk and Quality - Information Security Analyst- Senior Associate,Information Security Analyst
7a07af05807f927a,Frontend Engineer,Frontend Engineer
97db514710da0fb4,Senior Knowledge Analyst - Organisational Design strategy,Knowledge Analyst
35892315c0c243d2,"Manager - Enterprise Risk - Risk Consulting - Riyadh, KSA (Competency)",Risk Manager
644a32181bb8edc1,Quality Control Engineer (Oil &Gas Industry),Quality Engineer
750a0acbc688efa9,Backend Engineer,Backend Developer
d1051affba6a4d89,ISBN Senior Solution Sales Executive - KSA,Sales Representative
d34d21ef4db71da3,Senior Managing Consultant - Advisors Program Management,Management Consultant
a2b353f60ddb103a,SENIOR IT BUSINESS APPLICATIONS ANALYST - SAP BASIS consulting role + SAP CPI,IT Business Applications Analyst
0dccb42e6fb520e7,Strategic Sales Consultant – IIoT Solutions & Digital Transformation @Siemens Advanta,Sales Consultant
b663a54a24c6d8a3,LAB TECHNOLOGY CONSULTANT - Hematology,Lab Consultant
25edbcad835f2e83,"Senior ProServe Account Executive, AWS Professional Services - Saudi Arabia",Account Executive
ef1bf66f8c2fe7b2,Senior Manager - Supplier Relationship Management & Supply Chain Risk (COR 924),Supply Chain Risk Manager
635bda342c223f18,Senior Openshift Engineer,Openshift Engineer
3aca71d0e634c3f4,Senior Engineer - Payments Screening,Engineer - Payments Screening
70a929aeef83487f,Data Center Security Manager (Saudi National/GCC Only),Security Manager
c4f21b2beab4a3c2,Technical Consultant Graduate,Technical Consultant
3d6baeacb8ff3637,"Manager - Enterprise Risk - Risk Consulting - Riyadh, KSA (Sector)",Risk Management Consultant
80350566aa727e72,Senior Data Privacy Consultant,Data Privacy Consultant
4d109b51ac164f53,Acceptance Solutions Seller - Saudi Arabia,Sales Representative
f89233f5b413177e,Manager - Digital Twin ( COR 215 ),Digital Twin Manager
09732e664a95e9cb,Risk Assurance - GRC (Education Sector) - Senior Manager - Riyadh,Audit Manager
9f97622df459f9a9,Materials Review Manager,Quality Assurance Manager
b79b8b22480c11d4,Senior Reporting & Analytics Manager,Project Controls Manager
1068b9b076325397,I2 Service Management Specialist,Data Engineer
2d8cfb1384eb4b03,BAESSA Head of Security,Head of Security
253b4ee97475d2d7,Head of Infrastructure - KSA,Infrastructure Manager
e64ec4253d847214,Senior QC Engineer,Quality Engineer
59425412f73039c0,Project Controls Engineer - Reporting,Project Controls Engineer
4bd7d522304fb2f5,Engineer (Architectural) - Co-op Trainee,Project Engineer
b7cdc254bb991a0c,Scientist Specialty Fertilizer Product Technologist - KSA,Research Scientist
46dd9d56ecaf5aeb,Analyst - Security (COR 519),Security Analyst
eee309dfda35242d,"Engineer, Project Planning",Project Manager
846d8b5ebc4f5a90,Python Developer – Recommendation Systems,Data Engineer
bdf7a7f6edb7aee6,Land Surveyor,Surveyor
52aa3260bd9fa741,Field Marketing Analyst,Field Marketing Analyst
c83d6921aeb9dfa4,"Finance Plant Controller, Riyadh, Saudi Arabia",Finance Controller
778d1357d95bdde4,Analyst - Document Controller (CDU710) - 20004924,Project Coordinator
0771c75a0342147e,Threat Detection and Response- L2,Threat Intelligence Analyst
60e9cc07480dbbf6,Business Development Analyst (Oil & Gas),Business Development Analyst
50cc6a0be02132b4,Image Log Analyst- Unconventional Reservoirs for Saudi Arabia,Image Log Analyst
2d66c6df3f9e1d74,Accounts Receivable/Payable Specialist,Accounts Payable/Receivable Specialist
edbc806414fdeb11,Senior IT Technical Analyst,Technical Analyst
f31a8fa132d8e775,Quality Assurance Analysts,QA Engineer
79c4815a64646204,Sales and Service Engineer,Sales Engineer
dd7353367a998a36,SAP Hybris Developer,Software Engineer
465fbe669966ac1a,Senior Knowledge Analyst - Center for CFO Excellence,Knowledge Analyst
fbe55ee85a63c011,Senior Engineer -IT,Engineer - IT
d0163a96a4fcaa6a,Senior Manager (Data Analytics),Data Analyst Manager
4bbe889bad76ab34,Project Controls Engineer,Project Controls Engineer
f0bf663deb8282c2,Network Security Engineer,Network Security Engineer
83745a4dad8c2561,Data Governance Developer,Data Governance Developer
cd46dc115b10f4e9,"HR, PRO & GRO Operations Team Lead",HR Team Lead
520badc92c6753ab,Technologies Coordinator,Technology Coordinator
b0f7b3cdfe92a056,Telecommunications systems analyst,Telecommunications Systems Analyst
2ead3598294b12e9,Electronic engineer,Infrastructure Support Engineer
c41945f7a43dcfa4,QA/QC Engineer,Quality Inspector
04acbfbc28cdc1e8,PALANTIR FOUNDRY AND AIP ENGINEER,Software Engineer
d0ade49b026294e3,Senior Fund Management Specialist,Fund Manager
c4ff1497ad3cf36b,Senior BIM Management Specialist,BIM Management Specialist
dc0c7598ff7365b8,Application Developer – Data Science - Jazan,Data Engineer
23ab267dfc62cca8,QA/QC Inspector,Quality Inspector
46f5d927203402f4,Presales Engineer - ICT & LC Design,ICT Design Engineer
03a417c1086fd50d,Cybersecurity Engineer| Saudi Arabia,Cybersecurity Engineer
6b08743c9fc87b19,Telecommunications systems analyst,Telecommunications Systems Analyst
ebda97f2bce985c9,Geomatics Engineer,Geomatics Engineer
fca4f63e2497cf20,HR IT Recruiter,HR IT Recruiter
01b4e1cc567f3cae,Pre Sales Engineer - ICT Riyadh,PreSales Engineer
0b701c8fe73ece0b,Service Delivery Engineer - Isilon,Storage Engineer
f77bcbac2f947988,Electronic Engineering – Saudis Only,Electronics Engineer
a21d5bd046d9c7b8,Senior ICT Engineer,ICT Engineer
ad805e993667c809,Cost Control Engineer,Cost Engineer
13b8bab1052814ae,SPSS Business Intelligence Specialist,Business Intelligence Specialist
5ebff3f332afd01b,"Engineer, Sales",Sales Engineer
a5bfda05e3577dbf,Project Quality supervisor,Project Quality Supervisor
3eba163ba1e49a55,Head of Support Delivery,Project Manager
8eac0c4cd432a8ea,Land Surveyor,Surveyor
63fa68acaeb70059,Operations Geoscience Specialist V Geomechanics - Geoscience,Geomechanics Engineer
74f41f367ba2b79d,"Senior Analyst, HR Operations",HR Analyst
2966737240b8c7c0,3D Laser Scanning Specialist,Surveying Engineer
5adee79ef55a53d4,Senior Program Support Specialist,Document Control Specialist
1aa7a89e21fe9346,CTO (Chief Technology Officer),CTO
8489870d0c8f7b5a,Strategic Planning Specialist,Strategic Planning Specialist
f63ab499592e483f,Engineering Manager- Neighborhoods,Engineering Manager
a9a6a424cd4818b7,Cybersecurity Senior Engineer,Cybersecurity Engineer
de34f8765578c971,ArcSight Platform Engineer,Cybersecurity Analyst
0e08367105a34f09,Budget Controller,Budget Analyst
9ef676182540e5ac,GIS data analyst,GIS Data Analyst
1f6ff735511ee4a2,Manager - Asset Management,Manager - Asset Management
b8d1f95f2f9b6bb3,Executive Director - Energy Market Insights,Energy Market Analyst
5ad6b61ce3e65a17,"Network Losses Officer, Network Losses",Data Analyst
8c93f8b99e2dd67b,Commercial Lead,Commercial Lead
12e5e5fc7ffc2eb5,"Manager - Enterprise Risk - Risk Consulting - Energy, Saudi Arabia",Risk Manager
0fd10d9be22cb915,Senior Engineer - ICT,ICT Engineer
6f519ab2fc3648de,Software Developer Engineer,Software Engineer
9e3e9c949f0de6c0,Electronic Trading Consultant,Electronic Trading Consultant
40d02bb9a6b66404,Airport Special Systems Engineer,Systems Engineer
35d0fe33d82abb73,Land Surveyor,Land Surveyor
68ae8f04c1982bed,Customer Inventory Engineer,Inventory Engineer
12803b60d29a84f5,Senior Manager- City Public Realm,Project Manager
9c5c02959a96df4e,Architectural Engineering - Co-op Trainee,Architectural Engineering Trainee
65136d1b68529aee,IT Infrastructure Services Head,IT Infrastructure Manager
c3fd071aed4f1ee8,fleet sales supervisor,Sales Supervisor
d5435674cce6f524,Delivery Manager - L1,Program Manager
f64b134a664fc230,Simulator Technician (UAV Simulators),Electrical Technician
f5f85293108b7fff,Operation and Maintenance Site Engineer,Robotics Engineer
b83a3486a94642e1,Material Specialist,Materials Engineer
b7f2fcd92735797c,Sustainability Policy & Engagement Specialist,Sustainability Specialist
7e03e2e54461cdeb,"Field Service and Applications Specialist - Molecular Diagnostics (Riyadh, Central Region)",Technical Support Specialist
e19582edaf11cc7d,Senior OTS Engineer,Engineer
dab75cfd073e4b66,Sales Engineer - Industry,Sales Representative
77c55701bf75b683,Dell Brocade SAN Director,SAN Administrator
ddc4bd8de3ff49d2,IT/BIM Systems Administrator,IT Systems Administrator
adf3cd19cdfa8fed,Secure Power & Data Centers - Business Development Senior Specialist,Business Development Manager
408e4fee2953987c,Senior Specialist- Contracts Management (COR 214),Contracts Manager
1c1bc08bf6acbd1d,Senior BIM Management Specialist,BIM Management Specialist
612a93a0842bdbb9,Marketing Specialist,Marketing Specialist
9db9f45a7ea01258,Project specialist,Project Coordinator
a81a68a90c731139,KSA Cloud Sales Director,Sales Director
ebdeccd023acea55,Security Delivery Analyst,Security Analyst
0d7267d5da8a39c8,SAP Finance (S/4 HANA certified),SAP Finance Specialist
2d31b14b060656ca,SSAS Developer,SSAS Developer
cb773a65e37312c2,HR Payroll Specialist,Payroll Specialist
22808501d986149a,Senior Security Engineer,Security Engineer
1d6778c7b2bb15d2,BMS Manager,BMS Manager
c59be92653afda39,Senior Manager - CI,Marketing Manager
5cd2d6c1548ba54f,Project Manager,Business Development Manager
41f1b32f3df510a2,Staff iOS Software Engineer,Staff iOS Engineer
cec8f3a04a39d081,Enterprise Content Manager- Bilingual Speaker,Enterprise Content Manager
c103ac1c81f22a75,Head of Performance Marketing,Head of Performance Marketing
1c7b83f222bb68a0,Showroom Sales Coordinator - Architectural Products,Sales Specialist
d018028f069ef498,Continuous Improvements Specialist,Continuous Improvement Specialist
205565580b5ea08e,Analyst II Business Process Transactions,Business Process Analyst
f9d6f5162be712e8,Customer Experience Specialist,IT Support Specialist
2813878bc617d887,Services Intern - Saudi Arabia,Software Intern
b86cdb70f35cb6e0,Remote Steel Estimator & AutoCAD Engineer,Steel Estimator & AutoCAD Engineer
a229596ffb565a12,Product Specialist B2C,Product Specialist
42c9ffa392cea84e,Jr. Planning Engineer,Planning Engineer
2c3d163cc0d54e5d,QA/QC Manager,Quality Control Manager
dbc49f965c69d2de,Senior Software Development Engineer in Test,Software Development Engineer in Test
7ce2fce43b468a71,Senior Specialist- Contracts Management (COR 214),Contract Manager
9884a7975fe7b57b,Senior Administration Analyst,Office Administrator
9b87bf307a3922d2,Sr Medical Affairs Specialist - MENA Region,Medical Affairs Advisor
16f49fa1d1ebf530,Quality Control Engineer (Oil & Gas Industry),Quality Engineer
ba5480f0d08b417e,Estimation Engineer - Civil and Architecture,Estimation Engineer
be02eedd4ae50cb4,Marine Engineering Director- Design,Marine Engineer
fdfd494ec015d261,Senior Clinical Nurse Educator - Emergency unit,Clinical Nurse Educator
c04f7c98fc7aeaf3,Specialist Talent Acquisition - Jeddah,Talent Acquisition Specialist
288d9bb40e7df64f,GCC Capital Coverage Lead,Capital Markets Specialist
a9120754d9d23c6d,Software Tester - Banking (T24),Software Tester
409dd58173794754,CAD Specialist - Saudi National,CAD Technician
2eea3cdeea585984,Executive Education & Development Specialist,Executive Education & Development Specialist
0ee35d8f70368fa0,Site Director- Riyadh (Freelance),Site Director
2daaa9105d1b8112,Interface Engineer - RAK,Interface Coordinator
cd5b46791b959fce,IT Application Engineer Snr,IT Application Engineer
7b682bb764cdeba9,Sr.Design Engineer - Architectural,Design Engineer
6f8c18dee9b47da7,Electric & Instrumentation Draftsman & Modeler,Draftsman & Modeler
aeb622d8024ae78a,Principal Engineer (BIM),BIM Engineer
a60680695e5f23e4,Regional Sales Manager Retrofit & Upgrade 4-stroke,Sales Manager
8861d77084ff9bd3,CB IB Operations & Controls – Regulatory Operations Analyst – Analyst / Associate,Regulatory Operations Analyst
1710bcd6717c8e18,AWACS Airborne Radar Maintenance Technician,Maintenance Technician
c09cefd148692ebb,Android developer - Aricrypta,Android Developer
e4b074e44cb7bb45,FACULTY POSITIONS IN ELECTRICAL AND COMPUTER ENGINEERING 2025-2026,University Lecturer
d8a709254185fc54,Senior Consultant - Technology Consulting - AI and Data - KSA,Consultant - Data Management & Analytics
e0f4e0727da1d415,Architectural Director,Architecture Director
596b885ba73e2dff,Core Analysis Specialist,Petrophysics Specialist
134824d4a967437d,Chemical Engineering Intern - International Internship,Chemical Engineer Intern
db549e51484128bf,Enterprise Architecture Tool Specialist,Enterprise Architecture Tool Specialist
f563505b25b3d432,(Junior– Fresh ) Civil Site Engineer,Civil Engineer
0d531b98f7f4480a,Senior Quality and Technical Operation Analyst,Quality & Technical Operation Analyst
ff4c7f19437ac2cd,Product Operations Manager,Product Operations Manager
4a20669848679071,BIM Modeler (Structural),BIM Modeler
44c48092336a8c8f,FACULTY POSITIONS IN COMPUTER SCIENCE 2024,Professor
58b4bbeead61f7da,FACULTY POSITIONS IN CYBERSECURITY AND DEPENDABILITY: 2023-2024,University Lecturer
78731bf7a703486f,Health and Safety Design Manager,Health and Safety Manager
8dfaf6aa7c8a9685,Senior Director - Common Assets (NEOM Site),Project Director
204d94980dd503f9,Pre-Commissioning Supervisor - Instrumentation (Open),Instrumentation Engineer
effa9e21482b1f97,"Senior Investment Portfolio Specialist, Public Markets",Investment Portfolio Specialist
6a0e57c309451a79,Product Operations Specialist - Arabic Speaker,Product Operations Specialist
1ef9668e666ef6a0,Business Development Executive,Business Development Manager
3fe9d71afbbaa44c,Assistant Manager - Policy & Process Management (COR 934),Procurement Specialist
49f8d99152a94d37,"Area Sales Manager, Gas Suppression & Detection",Area Sales Manager
58d63278b6a1122a,"Supervisor, Business Efficiency & Costing",Cost Accountant
08dc7135f03fcddd,Talent Acquisition Advisor,Talent Acquisition Advisor
07236dc35ae274d8,Enterprise Account Executive,Account Manager
877559f9c7b01c7d,Business Data Analytics Senior Manager (2022649),Data Analytics Manager
d16e6ac776cee268,Lead Process Power Management-IEC Integration Engineer,Process Engineer
ede69778b5dff746,Planner,Project Planner
d6e57443d1846d33,Sales Account Manager,Account Manager
73b50103582e10dd,Quality Lead & HSE Support,Quality Manager
e309011bbf56fcbf,Senior SAP Integration and Development Consultant - KSA,SAP Integration Developer
729f6cc80855901c,Data Modernization & Google Cloud Platform Lead,Cloud Engineer
2ebec2407a262826,Principal Project Controls,Project Controls Manager
aa355a1478a92ad7,Application Executive/Specialist – Histopathology & Cytology,Technical Sales Specialist
528ee4fb48ad12b6,Customer Fulfillment Engineer,Project Manager
b47e223f323cac08,QA/QC Director,Quality Director
4b4da145db584d44,IR & Governance manager,IR & Governance Manager
55dc7e18d13ec8b7,AV Support Engineer,AV Support Engineer
3e5b9ad2e70eccde,Data Warehouse Engineer,Data Warehouse Engineer
6d27d56595558ed6,Client Experience Manager,Client Experience Manager
2463bf7406489ffe,Vaccine Account Manager,Vaccine Account Manager
7a557292fe179d24,Business Analyst (Technical Writer),Business Analyst
d422103200450741,"Senior Analyst - Education, Employment and Welfare",Management Consultant
4c756dfe5b7db231,Oracle Functional Consultants- Supply Chain,Oracle Technical Consultant
830f137fe83152e1,Market & Product Expansion Analyst - Saudi Nationals Only...,Product Analyst
458e94384de38d33,Workforce Management Analyst,Workforce Management Analyst
f97bdf7fe2235a30,Market Risk Associate (Treasury / Investments / Credit),Risk Analyst
c5afe0cc33540915,Senior Consultant - Data Strategy and Governance - FAAS - Riyadh,Data Strategy Consultant
201a82f50037c5a2,Field Service Engineer / Technician,Field Service Engineer
1b2edbfd5dfff548,Quality Lead,Quality Lead
254be31ba0713258,Customer Relations Specialist,Customer Relationship Manager
c8ee5f943ae994aa,SAP Basis Administrator,SAP Basis Administrator
71b74211262f356d,Quality Assurance Analyst - Healthcare Data analyst,QA Analyst
506a2639bb2bf06b,Senior Logistics Performance Analyst,Supply Chain Analyst
7ddcda306f48da7d,Market & Product Expansion Analyst - Saudi Nationals Only,Product Analyst
582966a67601419c,Workforce Management Analyst,Workforce Management Analyst
2a90bb92b2f3f56b,"Associate Analyst, Business Development",Analyst
5b01229899d0f002,Senior Backend Engineer (Python) - Marketing,Backend Engineer
24b5bc19ecc50e4e,Performance & Strategy Analyst,Performance Analyst
bdb57a8c70b6248e,Power BI Consultant,Power BI Consultant
86ff6337e40beb06,Programmer,Oracle Developer
e1b6ade91925d435,Cost Accountant,Cost Accountant
c8b5a87b8aa46c0e,Field Deployment/ Wireline logging Specialist,Field Deployment Specialist
d3b0fdedb530e8d8,Planner,Planner
69898013674ed222,Summer - LEAD Field Engineering Internship (Saudi) 2024,Engineering Intern
